단지명,층,건축년도,구,동,계약월,거래금액(억),유형,평
월드컵현대,9,1998,서대문구,북가좌동,01,10.5,대형,33.68
월드컵현대,14,1998,서대문구,북가좌동,02,8.2,소형,18.11
월드컵현대,6,1998,서대문구,북가좌동,03,7.9,소형,18.11
e편한세상신촌1단지,17,2018,서대문구,북아현동,01,14.7,소형,18.14
e편한세상신촌1단지,8,2018,서대문구,북아현동,03,14.0,소형,18.14
e편한세상신촌1단지,7,2018,서대문구,북아현동,03,15.9,중형,25.75
e편한세상신촌1단지,16,2018,서대문구,북아현동,05,16.5,중형,25.74
e편한세상신촌1단지,6,2018,서대문구,북아현동,05,15.0,중형,25.74
e편한세상신촌1단지,14,2018,서대문구,북아현동,07,15.9,중형,25.74
e편한세상신촌1단지,15,2018,서대문구,북아현동,11,14.8,중형,25.75
e편한세상신촌1단지,7,2018,서대문구,북아현동,11,10.45,소형,18.14
e편한세상신촌2단지,11,2018,서대문구,북아현동,01,14.85,소형,18.14
e편한세상신촌2단지,17,2018,서대문구,북아현동,11,11.0,소형,18.14
e편한세상신촌3단지,2,2018,서대문구,북아현동,05,13.3,소형,18.17
e편한세상신촌3단지,2,2018,서대문구,북아현동,10,12.4,소형,18.14
e편한세상신촌3단지,16,2018,서대문구,북아현동,12,11.7,소형,18.17
e편한세상신촌4단지,12,2018,서대문구,북아현동,01,17.98,중형,25.72
e편한세상신촌4단지,2,2018,서대문구,북아현동,04,16.0,중형,25.7
e편한세상신촌4단지,5,2018,서대문구,북아현동,06,17.7,중형,25.72
e편한세상신촌4단지,32,2018,서대문구,북아현동,09,17.5,중형,25.72
e편한세상신촌4단지,19,2018,서대문구,북아현동,12,15.0,중형,25.72
건일팰리스,3,2004,서대문구,북아현동,07,5.95,중형,25.62
경남(2차),3,1999,서대문구,북아현동,02,15.035,대형,37.25
두산,11,1999,서대문구,북아현동,03,9.5,소형,18.17
두산,9,1999,서대문구,북아현동,04,9.6,소형,18.17
두산,8,1999,서대문구,북아현동,05,9.6,소형,18.17
두산,9,1999,서대문구,북아현동,05,9.0,소형,18.17
두산,11,1999,서대문구,북아현동,07,9.1,소형,18.17
두산,2,1999,서대문구,북아현동,08,8.2,소형,18.17
두산,14,1999,서대문구,북아현동,12,6.8,소형,18.17
두산,2,1999,서대문구,북아현동,12,6.5,소형,18.17
북아현1차,5,2001,서대문구,북아현동,07,9.05,중대형,30.33
북아현1차,5,2001,서대문구,북아현동,07,9.1,중대형,30.33
북아현맨션,3,1975,서대문구,북아현동,04,14.185,중형,25.74
비버리힐,7,2005,서대문구,북아현동,05,8.0,대형,39.16
비버리힐,1,2005,서대문구,북아현동,11,9.1,대형,39.16
성우아파트,5,2005,서대문구,북아현동,05,12.3,중형,25.6
신촌푸르지오,6,2015,서대문구,북아현동,01,17.5,대형,33.06
신촌푸르지오,2,2015,서대문구,북아현동,03,15.6,중형,25.75
신촌푸르지오,18,2015,서대문구,북아현동,04,13.9,소형,18.18
신촌푸르지오,3,2015,서대문구,북아현동,07,14.2,중형,25.74
신촌푸르지오,4,2015,서대문구,북아현동,08,13.5,소형,18.15
신촌푸르지오,3,2015,서대문구,북아현동,09,11.4,소형,18.15
조은2차,4,2004,서대문구,북아현동,04,11.5,중형,22.37
힐스테이트신촌,16,2020,서대문구,북아현동,04,13.77,소형,18.13
힐스테이트신촌,9,2020,서대문구,북아현동,06,10.8,소형,16.01
대우푸르지오,6,2002,서대문구,연희동,01,9.95,중형,25.67
대우푸르지오,15,2002,서대문구,연희동,02,12.9,대형,34.76
대우푸르지오,20,2002,서대문구,연희동,06,8.88,소형,18.12
대우푸르지오,1,2002,서대문구,연희동,06,10.5,대형,34.76
성원,1,2001,서대문구,연희동,04,9.65,중형,25.74
성원,18,2001,서대문구,연희동,07,9.5,중형,25.74
성원,14,2001,서대문구,연희동,12,12.3,대형,40.97
시민,4,1978,서대문구,연희동,05,2.25,중형,19.27
시민,3,1978,서대문구,연희동,05,1.8,중형,19.27
연희궁,4,1972,서대문구,연희동,05,1.2,소형,12.84
연희궁,3,1972,서대문구,연희동,09,1.4,소형,12.84
연희웨스트팰리스,6,2014,서대문구,연희동,02,1.3,소형,3.98
연희웨스트팰리스,2,2014,서대문구,연희동,12,1.23,소형,3.98
연희자이엘라,5,2014,서대문구,연희동,03,1.47,소형,4.13
연희자이엘라,8,2014,서대문구,연희동,04,1.55,소형,4.13
연희자이엘라,5,2014,서대문구,연희동,05,1.45,소형,4.13
연희자이엘라,13,2014,서대문구,연희동,05,1.4,소형,4.13
연희자이엘라,7,2014,서대문구,연희동,06,1.4,소형,4.13
연희자이엘라,12,2014,서대문구,연희동,07,1.54,소형,4.13
연희자이엘라,3,2014,서대문구,연희동,11,1.5,소형,4.13
연희파크푸르지오,6,2018,서대문구,연희동,01,10.8,소형,18.18
연희파크푸르지오,6,2018,서대문구,연희동,02,11.7,중형,25.59
연희파크푸르지오,10,2018,서대문구,연희동,03,12.1,중형,25.51
연희파크푸르지오,3,2018,서대문구,연희동,04,11.35,중형,25.59
연희파크푸르지오,3,2018,서대문구,연희동,05,11.45,중형,25.59
은하,1,1971,서대문구,연희동,06,3.0,대형,31.05
임광,8,1999,서대문구,연희동,04,7.75,소형,18.17
제니스APT,2,2016,서대문구,연희동,04,4.57,소형,18.14
충우,6,2003,서대문구,연희동,04,2.78,소형,11.7
홍연,1,1981,서대문구,연희동,02,3.3,중형,19.06
홍연,1,1981,서대문구,연희동,08,5.0,소형,16.47
독립문삼호,6,1995,서대문구,영천동,05,10.9,중형,22.93
3RU-City,5,2013,서대문구,창천동,03,1.75,소형,5.21
3RU-City,8,2013,서대문구,창천동,04,2.35,소형,7.59
3RU-City,12,2013,서대문구,창천동,05,1.8,소형,5.21
3RU-City,12,2013,서대문구,창천동,06,1.545,소형,3.66
3RU-City,11,2013,서대문구,창천동,08,2.1,소형,5.21
3RU-City,11,2013,서대문구,창천동,09,2.6,소형,5.21
씨밀레,4,2004,서대문구,창천동,04,7.0,중형,25.05
엘르빌2차,5,2002,서대문구,창천동,06,5.0,중형,20.05
엘르빌2차,1,2002,서대문구,창천동,08,7.25,중대형,30.66
연대JK,5,2012,서대문구,창천동,03,1.8,소형,7.3
연대JK,4,2012,서대문구,창천동,11,1.665,소형,7.27
연대JK,5,2012,서대문구,창천동,11,1.85,소형,7.3
천연뜨란채,18,2006,서대문구,천연동,03,9.8,소형,16.92
천연뜨란채,11,2006,서대문구,천연동,05,6.0,소형,9.14
천연뜨란채,8,2006,서대문구,천연동,05,9.8,소형,17.51
현대,9,1992,서대문구,충정로2가,04,8.4,중형,25.34
동호,4,2003,서대문구,충정로3가,03,11.5,중형,24.1
미동,5,1969,서대문구,충정로3가,04,4.8,소형,16.84
미동,3,1969,서대문구,충정로3가,05,4.75,소형,17.03
새롬,2,2003,서대문구,충정로3가,01,12.08,중대형,28.71
우리유앤미,8,2008,서대문구,충정로3가,01,11.6,중형,25.68
충정리시온,15,2004,서대문구,충정로3가,03,4.05,소형,11.73
충정리시온,9,2004,서대문구,충정로3가,04,4.17,소형,11.73
충정리시온,14,2004,서대문구,충정로3가,04,5.79,소형,13.6
충정리시온,14,2004,서대문구,충정로3가,04,4.2,소형,11.73
충정리시온,6,2004,서대문구,충정로3가,04,4.68,소형,12.57
충정리시온,9,2004,서대문구,충정로3가,04,4.17,소형,11.73
충정리시온,16,2004,서대문구,충정로3가,05,3.88,소형,10.1
충정솔레디움(102동),3,2005,서대문구,충정로3가,03,12.4,중형,25.18
에스케이뷰,14,2008,서대문구,합동,05,11.5,소형,18.17
독립문극동(200-0),2,1998,서대문구,현저동,02,13.7,대형,34.7
독립문극동(200-0),21,1998,서대문구,현저동,03,12.0,중형,25.72
독립문극동(200-0),4,1998,서대문구,현저동,03,10.4,소형,18.05
독립문극동(200-0),8,1998,서대문구,현저동,04,13.7,대형,34.7
독립문극동(200-0),22,1998,서대문구,현저동,12,10.0,대형,31.05
독립문파크빌,6,2000,서대문구,현저동,03,6.7,소형,18.0
독립문파크빌,9,2000,서대문구,현저동,10,6.38,소형,18.0
HDX휴팰리스,6,2018,서대문구,홍은동,05,7.15,소형,17.89
강림스위트빌(A동),3,2003,서대문구,홍은동,05,2.1,중형,22.6
교수(A),2,2006,서대문구,홍은동,05,4.04,중대형,30.44
그랜드(B동),2,2003,서대문구,홍은동,10,2.795,소형,17.72
극동,11,1995,서대문구,홍은동,03,6.25,중형,25.73
극동,3,1995,서대문구,홍은동,04,6.0,중형,25.73
극동,6,1995,서대문구,홍은동,07,5.6,중형,25.73
극동,3,1995,서대문구,홍은동,07,5.6,중형,25.73
극동,6,1995,서대문구,홍은동,11,5.95,중형,25.75
극동,7,1995,서대문구,홍은동,11,4.85,중형,25.75
도양라비앙(101동),1,2003,서대문구,홍은동,01,3.1,중형,25.42
동림,8,2001,서대문구,홍은동,08,6.65,중형,25.68
동원베네스트,12,2012,서대문구,홍은동,04,8.75,중형,25.75
동원베네스트,4,2012,서대문구,홍은동,08,8.0,중형,25.74
두산,7,1997,서대문구,홍은동,03,7.6,중형,25.71
두산,1,1997,서대문구,홍은동,07,6.3,소형,18.17
명가,6,2009,서대문구,홍은동,08,2.75,소형,14.65
미건스카이빌,3,2003,서대문구,홍은동,05,5.35,중형,25.73
미건스카이빌,3,2003,서대문구,홍은동,10,3.5,중형,25.73
북한산더샵,18,2017,서대문구,홍은동,06,9.6,소형,18.15
북한산더샵,17,2017,서대문구,홍은동,12,10.3,중형,25.71
북한산두산위브,17,2020,서대문구,홍은동,01,10.1,중형,25.75
북한산두산위브,20,2020,서대문구,홍은동,04,9.9,중형,25.75
북한산두산위브2차,14,2021,서대문구,홍은동,08,8.8,소형,18.11
서강2차(2동),10,1989,서대문구,홍은동,03,4.2,중대형,28.46
서대문노블루체,11,2018,서대문구,홍은동,06,2.9,소형,8.81
성우,3,2004,서대문구,홍은동,05,4.98,중형,25.75
세윤외인빌리지,2,2001,서대문구,홍은동,01,9.2,대형,73.5
아르팰리스,11,2018,서대문구,홍은동,04,7.8,중형,22.73
아르팰리스,5,2018,서대문구,홍은동,06,5.75,소형,17.58
유원,12,1987,서대문구,홍은동,01,6.9,중형,25.64
유원,1,1987,서대문구,홍은동,04,5.3,소형,16.53
유원,12,1987,서대문구,홍은동,06,5.6,중형,19.47
진흥,2,2002,서대문구,홍은동,02,6.95,중형,23.64
초원,2,1988,서대문구,홍은동,05,2.9,소형,14.93
풍림1차,5,1988,서대문구,홍은동,02,5.92,소형,17.15
풍림1차,6,1988,서대문구,홍은동,03,6.0,중형,19.55
풍림1차,8,1988,서대문구,홍은동,03,6.0,중형,19.55
풍림1차,7,1988,서대문구,홍은동,04,6.0,중형,19.55
풍림2,3,1990,서대문구,홍은동,08,6.5,소형,17.73
풍림2,13,1990,서대문구,홍은동,12,6.05,중형,20.21
"현대(1,2차)",3,1988,서대문구,홍은동,05,9.0,중형,25.69
"현대(1,2차)",11,1988,서대문구,홍은동,08,8.5,중형,23.48
"현대(1,2차)",6,1988,서대문구,홍은동,08,7.55,중형,22.58
홍은동벽산,12,1997,서대문구,홍은동,02,8.5,중형,25.75
홍은동벽산,1,1997,서대문구,홍은동,03,6.5,대형,34.84
홍은동벽산,13,1997,서대문구,홍은동,04,8.6,중형,25.69
홍은동벽산,6,1997,서대문구,홍은동,05,8.73,중형,25.69
홍은동벽산,12,1997,서대문구,홍은동,09,6.9,중형,25.75
홍은동벽산,14,1997,서대문구,홍은동,10,7.0,중형,25.69
홍은동벽산,12,1997,서대문구,홍은동,10,8.0,대형,34.84
홍은동벽산,3,1997,서대문구,홍은동,10,7.1,중형,25.69
홍은동벽산,4,1997,서대문구,홍은동,10,8.4,대형,34.84
홍은동벽산,3,1997,서대문구,홍은동,11,8.8,대형,43.33
홍은동벽산,4,1997,서대문구,홍은동,12,6.56,중형,25.69
홍은동아더프라임,12,2014,서대문구,홍은동,03,7.15,소형,18.14
홍은동풍림아이원,11,2002,서대문구,홍은동,01,7.8,중형,25.73
홍은센트레빌,20,2009,서대문구,홍은동,02,8.6,중형,25.71
홍은센트레빌,20,2009,서대문구,홍은동,04,8.6,중형,25.71
홍은센트레빌,5,2009,서대문구,홍은동,10,8.0,소형,18.17
광산,3,1973,서대문구,홍제동,05,5.1,소형,15.92
광산,3,1973,서대문구,홍제동,10,5.05,중형,21.41
금호어울림,10,2016,서대문구,홍제동,05,10.6,중형,25.69
남양,4,1999,서대문구,홍제동,04,6.15,대형,34.85
남양,9,1999,서대문구,홍제동,04,6.45,소형,18.16
동일5차101동,6,2005,서대문구,홍제동,06,7.18,중형,23.68
마체스터,2,2008,서대문구,홍제동,04,6.0,대형,42.58
마체스터,3,2008,서대문구,홍제동,10,5.5,대형,42.58
문화촌현대,14,2002,서대문구,홍제동,01,8.5,중형,25.75
문화촌현대,9,2002,서대문구,홍제동,07,7.15,소형,18.16
서울맨션,1,1972,서대문구,홍제동,04,5.55,중형,19.88
성원,4,1998,서대문구,홍제동,09,4.65,소형,12.58
아름채,3,2004,서대문구,홍제동,01,5.45,중형,22.11
에이원,7,2015,서대문구,홍제동,03,4.68,소형,17.78
에이원,5,2015,서대문구,홍제동,05,6.9,소형,17.78
에이원,8,2015,서대문구,홍제동,07,8.1,중형,24.68
원일,6,1970,서대문구,홍제동,03,5.8,중형,20.84
유원하나,18,1996,서대문구,홍제동,01,6.5,중형,21.92
유원하나,9,1996,서대문구,홍제동,02,5.8,소형,17.81
유원하나,16,1996,서대문구,홍제동,03,6.0,중형,24.95
유원하나,12,1996,서대문구,홍제동,05,5.85,소형,17.81
인왕,4,1968,서대문구,홍제동,02,5.6,중형,21.42
인왕,5,1968,서대문구,홍제동,07,4.0,소형,17.63
인왕궁맨숀,2,1974,서대문구,홍제동,12,5.3459,소형,16.37
인왕산벽산,11,2003,서대문구,홍제동,04,8.45,중형,25.65
인왕산현대,9,2000,서대문구,홍제동,02,8.5,소형,18.16
인왕산현대,12,2000,서대문구,홍제동,06,7.8,소형,18.16
제니스뷰아파트,13,2022,서대문구,홍제동,05,4.03,소형,11.92
청구1차,5,1994,서대문구,홍제동,03,10.75,중형,25.69
청구1차,18,1994,서대문구,홍제동,03,11.1,중형,25.69
청구1차,7,1994,서대문구,홍제동,05,9.8,중형,25.69
청구1차,7,1994,서대문구,홍제동,05,10.1,중형,25.69
청구1차,17,1994,서대문구,홍제동,06,9.55,중형,25.69
청구1차,7,1994,서대문구,홍제동,08,9.1,중형,25.69
청구3차,7,2001,서대문구,홍제동,05,7.3,소형,18.0
태영으뜸(데시앙),7,1998,서대문구,홍제동,02,6.4,중형,20.78
태영으뜸(데시앙),5,1998,서대문구,홍제동,03,4.02,소형,11.25
태영으뜸(데시앙),3,1998,서대문구,홍제동,05,6.15,중형,20.39
태영으뜸(데시앙),9,1998,서대문구,홍제동,12,4.05,소형,14.84
현대그린,12,1996,서대문구,홍제동,12,5.89,중형,25.75
홍제맨션,2,1971,서대문구,홍제동,12,3.85,중대형,26.88
홍제삼성래미안,6,2001,서대문구,홍제동,01,7.2,소형,18.18
홍제삼성래미안,4,2001,서대문구,홍제동,03,7.1,소형,18.18
홍제삼성래미안,4,2001,서대문구,홍제동,04,5.87,소형,9.93
홍제삼성래미안,11,2001,서대문구,홍제동,04,5.85,소형,9.93
홍제삼성래미안,4,2001,서대문구,홍제동,05,7.5,소형,18.18
홍제삼성래미안,1,2001,서대문구,홍제동,06,4.45,소형,9.93
홍제센트럴IPARK,3,2020,서대문구,홍제동,02,12.9,중형,25.75
홍제센트럴IPARK,3,2020,서대문구,홍제동,04,13.0,소형,18.17
홍제센트럴IPARK,11,2020,서대문구,홍제동,04,13.0,중형,25.75
홍제센트럴IPARK,7,2020,서대문구,홍제동,04,12.8,중형,25.75
홍제센트럴IPARK,13,2020,서대문구,홍제동,04,12.99,중형,25.75
홍제센트럴IPARK,5,2020,서대문구,홍제동,05,13.35,중형,25.75
홍제센트럴IPARK,14,2020,서대문구,홍제동,05,13.5,중형,25.75
홍제센트럴IPARK,13,2020,서대문구,홍제동,09,11.8,중형,25.75
홍제센트럴IPARK,4,2020,서대문구,홍제동,10,11.0,중형,25.75
홍제센트럴IPARK,6,2020,서대문구,홍제동,12,9.0,중형,25.75
홍제역해링턴플레이스,10,2021,서대문구,홍제동,06,11.6,소형,18.18
홍제역해링턴플레이스,10,2021,서대문구,홍제동,06,11.6,소형,18.18
홍제원현대(459-0),3,2000,서대문구,홍제동,04,7.9,소형,18.16
홍제원현대(459-0),17,2000,서대문구,홍제동,04,7.9,소형,18.16
홍제원현대(459-0),4,2000,서대문구,홍제동,04,7.79,소형,18.16
홍제원현대(459-0),14,2000,서대문구,홍제동,05,12.45,대형,34.76
홍제원현대(459-0),7,2000,서대문구,홍제동,05,8.1,소형,18.16
홍제원현대(459-0),15,2000,서대문구,홍제동,05,6.5,소형,18.16
홍제원현대(459-0),8,2000,서대문구,홍제동,06,10.13,중형,25.73
홍제원현대(459-0),16,2000,서대문구,홍제동,08,7.3,소형,18.16
홍제원현대(459-0),14,2000,서대문구,홍제동,10,9.0,대형,34.76
홍제원현대(459-0),18,2000,서대문구,홍제동,11,8.9,중형,25.73
홍제한양,6,1993,서대문구,홍제동,02,9.05,중형,25.69
홍제한양,5,1993,서대문구,홍제동,03,7.96,중형,18.2
홍제한양,2,1993,서대문구,홍제동,04,7.8,중형,18.2
홍제한양,3,1993,서대문구,홍제동,04,9.2,중형,25.69
홍제한양,9,1993,서대문구,홍제동,05,7.7,중형,18.2
홍제한양,13,1993,서대문구,홍제동,07,7.8,중형,18.2
홍제한양,2,1993,서대문구,홍제동,11,7.85,중형,25.69
홍제한양,12,1993,서대문구,홍제동,12,7.97,중형,25.69
홍제헤렌,7,2018,서대문구,홍제동,05,5.15,소형,18.07
홍제현대,14,1992,서대문구,홍제동,05,8.4,중형,22.77
서초더샵포레,16,2014,서초구,내곡동,02,19.1,대형,34.76
서초포레스타2단지,10,2015,서초구,내곡동,02,17.5,중형,25.72
APELBAUM,4,2005,서초구,반포동,03,17.0,대형,54.83
궁전,3,1984,서초구,반포동,05,24.3,대형,35.49
궁전,9,1984,서초구,반포동,10,23.0,대형,44.43
디에이치반포라클라스,25,2021,서초구,반포동,01,36.0,대형,31.81
디에이치반포라클라스,31,2021,서초구,반포동,03,27.0,소형,18.18
디에이치반포라클라스,7,2021,서초구,반포동,04,33.5,중형,25.75
